date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:00	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/doctools.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/doctools.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
16:07:00	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba95-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/search.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/search.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
16:07:00	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/quickstart.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/quickstart.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
16:07:01	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbfe-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/mobile.css	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/mobile.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
16:07:01	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/img/favicon.png	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/img/favicon.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
16:07:01	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba95-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/i2a.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/i2a.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
16:07:01	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbfe-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/google_tag_manager.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/google_tag_manager.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
16:07:01	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/user_manual.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/user_manual.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
16:07:02	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba95-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/libraries.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/libraries.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
16:07:02	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbfe-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/api_reference.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/api_reference.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
